timestamp, audio inference

1365733124,0

1365733125,0

1365733126,0

1365733127,0

1365733128,0

1365733129,0

1365733130,0

1365733131,0

1365733132,2

1365733133,1

1365733134,1

1365733135,0

1365733136,0

1365733137,0

1365733137,2

1365733139,1

1365733139,1

1365733140,1

1365733141,1

1365733142,0

1365733143,0

1365733144,0

1365733145,0

1365733146,0

1365733147,0

1365733148,0

1365733149,0

1365733150,0

1365733151,0

1365733152,0

1365733153,0

1365733154,0

1365733335,2

1365733336,1

1365733337,0

1365733338,0

1365733339,0

1365733340,1

1365733341,0

1365733342,2

1365733343,1

1365733344,0

1365733345,1

1365733346,1

1365733347,0

1365733348,0

1365733349,0

1365733350,0

1365733350,0

1365733351,0

1365733352,0

1365733353,0

1365733354,0

1365733355,0

1365733356,0

1365733357,0

1365733358,0

1365733359,0

1365733360,0

1365733361,0

1365733362,0

1365733363,0

1365733364,0

1365733365,0

1365733366,0

1365733367,0

1365733368,0

1365733369,0

1365733370,0

1365733371,0

1365733372,0

1365733373,0

1365733373,0

1365733375,0

1365733375,0

1365733376,0

1365733377,0

1365733378,0

1365733379,0

1365733380,0

1365733381,0

1365733382,0

1365733383,0

1365733384,0

1365733385,0

1365733386,0

1365733387,0

1365733388,0

1365733389,0

1365733390,0

1365733391,0

1365733392,0

1365733393,0

1365733394,0

1365733395,0

1365733576,0

1365733577,1

1365733578,1

1365733579,1

1365733580,1

1365733581,1

1365733582,0

1365733583,0

1365733584,1

1365733585,1

1365733586,0

1365733586,0

1365733587,0

1365733588,0

1365733589,0

1365733590,0

1365733591,0

1365733592,0

1365733593,1

1365733594,0

1365733595,1

1365733596,1

1365733597,1

1365733598,1

1365733599,1

1365733600,0

1365733601,0

1365733602,1

1365733603,1

1365733604,0

1365733605,1

1365733606,1

1365733607,0

1365733608,1

1365733609,0

1365733610,0

1365733611,0

1365733611,0

1365733612,0

1365733613,0

1365733614,0

1365733615,0

1365733616,0

1365733617,0

1365733618,0

1365733619,0

1365733620,0

1365733621,0

1365733622,0

1365733623,0

1365733624,0

1365733625,0

1365733626,0

1365733627,0

1365733628,1

1365733629,1

1365733630,1

1365733631,1

1365733632,0

1365733633,1

1365733634,0

1365733634,0

1365733635,0

1365733636,1

1365733637,0

1365733638,0

1365733639,0

1365733640,0

1365733641,0

1365733642,1

1365733643,0

1365733644,0

1365733645,0

1365733646,0

1365733647,0

1365733648,0

1365733649,0

1365733650,0

1365733651,1

1365733652,1

1365733653,1

1365733654,1

1365733655,1

1365733656,1

1365733657,1

1365733658,1

1365733659,1

1365733659,1

1365733660,1

1365733661,1

1365733662,1

1365733663,1

1365733664,1

1365733665,1

1365733666,1

1365733667,0

1365733668,0

1365733669,0

1365733670,0

1365733671,0

1365733672,0

1365733673,0

1365733674,0

1365733675,0

1365733676,0

1365733677,0

1365733678,1

1365733679,1

1365733680,1

1365733681,0

1365733682,0

1365733682,0

1365733683,1

1365733684,1

1365733685,1

1365733686,1

1365733687,1

1365733688,0

1365733689,1

1365733690,0

1365733691,0

1365733692,0

1365733693,0

1365733694,0

1365733695,0

1365733696,0

1365733697,0

1365733698,0

1365733699,0

1365733700,0

1365733701,0

1365733702,0

1365733703,0

1365733704,0

1365733705,1

1365733706,0

1365733707,1

1365733707,0

1365733708,0

1365733709,0

1365733710,0

1365733711,0

1365733712,0

1365733713,1

1365733714,1

1365733715,1

1365733716,0

1365733717,0

1365733718,1

1365733719,1

1365733720,1

1365733721,1

1365733722,0

1365733723,0

1365733724,0

1365733725,0

1365733726,0

1365733727,0

1365733728,0

1365733729,0

1365733730,0

1365733730,0

1365733731,0

1365733732,0

1365733733,0

1365733734,0

1365733735,0

1365733736,0

1365733737,0

1365733738,0

1365733739,0

1365733740,0

1365733741,0

1365733742,0

1365733743,0

1365733744,0

1365733745,0

1365733746,0

1365733747,0

1365733748,0

1365733749,0

1365733750,0

1365733751,0

1365733752,0

1365733753,0

1365733754,0

1365733755,0

1365733755,0

1365733756,0

1365733757,0

1365733758,0

1365733759,0

1365733760,0

1365733761,0

1365733762,0

1365733763,0

1365733764,0

1365733765,0

1365733766,0

1365733767,0

1365733768,0

1365733769,0

1365733770,0

1365733771,0

1365733772,0

1365733773,0

1365733774,0

1365733775,0

1365733776,0

1365733777,0

1365733778,0

1365733778,0

1365733780,0

1365733780,0

1365733781,0

1365733782,0

1365733783,0

1365733784,0

1365733785,0

1365733786,0

1365733787,0

1365733788,0

1365733789,0

1365733790,0

1365733791,0

1365733792,0

1365733793,0

1365733794,0

1365733795,2

1365733796,1

1365733797,0

1365733798,0

1365733799,1

1365733800,0

1365733801,2

1365733802,1

1365733803,1

1365733803,0

1365733804,0

1365733805,0

1365733806,0

1365733807,0

1365733808,0

1365733809,0

1365733810,2

1365733811,1

1365733812,1

1365733813,1

1365733814,1

1365733815,1

1365733996,1

1365733997,1

1365733998,1

1365733999,1

1365734000,0

1365734001,1

1365734002,1

1365734003,1

1365734004,1

1365734005,1

1365734006,0

1365734007,1

1365734008,1

1365734009,1

1365734010,1

1365734011,0

1365734012,1

1365734013,1

1365734014,0

1365734014,0

1365734016,0

1365734016,0

1365734017,0

1365734018,0

1365734019,0

1365734020,0

1365734021,0

1365734022,0

1365734023,1

1365734024,1

1365734025,0

1365734026,0

1365734027,0

1365734028,1

1365734029,0

1365734030,0

1365734031,0

1365734032,0

1365734033,1

1365734034,1

1365734035,0

1365734036,0

1365734037,0

1365734038,0

1365734039,0

1365734039,0

1365734040,0

1365734041,0

1365734042,0

1365734043,0

1365734044,0

1365734045,0

1365734046,0

1365734047,2

1365734048,1

1365734049,1

1365734050,1

1365734051,1

1365734052,1

1365734053,1

1365734054,0

1365734055,0

1365734056,0

1365734057,0

1365734058,0

1365734059,0

1365734060,0

1365734061,0

1365734062,2

1365734062,0

1365734064,0

1365734064,0

1365734065,0

1365734066,0

1365734067,0

1365734068,0

1365734069,1

1365734070,0

1365734071,0

1365734072,0

1365734073,0

1365734074,0

1365734075,0

1365734076,0

1365734077,0

1365734078,0

1365734079,0

1365734080,0

1365734081,0

1365734082,0

1365734083,0

1365734084,0

1365734085,0

1365734086,0

1365734087,0

1365734087,0

1365734088,0

1365734089,0

1365734090,0

1365734091,0

1365734092,0

1365734093,1

1365734094,1

1365734095,1

1365734096,0

1365734097,0

1365734098,0

1365734099,0

1365734100,1

1365734101,1

1365734102,1

1365734103,1

1365734104,0

1365734105,0

1365734106,0

1365734107,0

1365734108,0

1365734109,0

1365734110,0

1365734110,0

1365734112,0

1365734112,0

1365734113,0

1365734114,0

1365734115,1

1365734116,1

1365734117,1

1365734118,1

1365734119,1

1365734120,1

1365734121,1

1365734122,1

1365734123,0

1365734124,0

1365734125,0

1365734126,0

1365734127,0

1365734128,0

1365734129,0

1365734130,0

1365734131,0

1365734132,2

1365734133,2

1365734134,1

1365734135,0

1365734135,0

1365734136,0

1365734137,0

1365734138,1

1365734139,1

1365734140,0

1365734141,2

1365734142,1

1365734143,2

1365734144,1

1365734145,1

1365734146,1

1365734147,1

1365734148,0

1365734149,0

1365734150,1

1365734151,0

1365734152,0

1365734153,2

1365734154,1

1365734155,1

1365734156,1

1365734157,0

1365734158,1

1365734158,0

1365734160,0

1365734160,0

1365734161,0

1365734162,1

1365734163,1

1365734164,1

1365734165,1

1365734166,0

1365734167,0

1365734168,2

1365734169,1

1365734170,0

1365734171,0

1365734172,0

1365734173,0

1365734174,0

1365734175,0

1365734176,0

1365734177,0

1365734178,1

1365734179,1

1365734180,1

1365734181,1

1365734182,0

1365734183,0

1365734183,0

1365734184,0

1365734185,0

1365734186,0

1365734187,0

1365734188,0

1365734189,0

1365734190,0

1365734191,0

1365734192,0

1365734193,1

1365734194,1

1365734195,0

1365734196,0

1365734197,1

1365734198,0

1365734199,0

1365734200,1

1365734201,1

1365734202,1

1365734203,1

1365734204,1

1365734205,0

1365734206,0

1365734207,1

1365734208,0

1365734208,2

1365734209,1

1365734210,1

1365734211,1

1365734212,0

1365734213,1

1365734214,0

1365734215,0

1365734216,2

1365734217,1

1365734218,1

1365734219,1

1365734220,1

1365734221,1

1365734222,1

1365734223,1

1365734224,1

1365734225,1

1365734226,0

1365734227,1

1365734228,1

1365734229,0

1365734230,1

1365734231,1

1365734231,1

1365734233,1

1365734233,1

1365734234,1

1365734235,1

1365734236,1

1365734237,1

1365734238,1

1365734239,1

1365734240,1

1365734241,0

1365734242,0

1365734243,0

1365734244,0

1365734245,0

1365734246,0

1365734247,1

1365734248,1

1365734249,1

1365734250,1

1365734251,0

1365734252,0

1365734253,1

1365734254,1

1365734255,1

1365734256,1

1365734256,1

1365734257,1

1365734258,1

1365734259,1

1365734260,1

1365734261,1

1365734262,1

1365734263,0

1365734264,1

1365734265,1

1365734266,0

1365734267,1

1365734268,0

1365734269,0

1365734270,0

1365734271,0

1365734272,0

1365734273,0

1365734274,0

1365734275,0

1365734276,0

1365734277,0

1365734278,0

1365734279,1

1365734279,0

1365734281,0

1365734281,0

1365734282,0

1365734283,0

1365734284,1

1365734285,0

1365734286,0

1365734287,0

1365734288,0

1365734289,0

1365734290,0

1365734291,0

1365734292,0

1365734293,0

1365734294,0

1365734295,0

1365734296,0

1365734297,0

1365734298,0

1365734299,1

1365734300,1

1365734301,0

1365734302,1

1365734303,1

1365734304,1

1365734304,1

1365734305,1

1365734306,1

1365734307,1

1365734308,1

1365734309,1

1365734310,1

1365734311,1

1365734312,1

1365734313,1

1365734314,1

1365734315,1

1365734316,1

1365734317,0

1365734318,0

1365734319,1

1365734320,1

1365734321,1

1365734322,1

1365734323,1

1365734324,1

1365734325,1

1365734326,1

1365734327,2

1365734327,1

1365734329,1

1365734329,1

1365734330,0

1365734331,1

1365734332,1

1365734333,0

1365734334,1

1365734335,1

1365734336,1

1365734337,0

1365734338,1

1365734339,0

1365734340,0

1365734341,0

1365734342,1

1365734343,1

1365734344,1

1365734345,1

1365734346,1

1365734347,1

1365734348,0

1365734349,0

1365734350,0

1365734351,0

1365734352,0

1365734352,1

1365734353,1

1365734354,1

1365734355,1

1365734356,1

1365734357,1

1365734358,2

1365734359,1

1365734360,1

1365734361,1

1365734362,1

1365734363,2

1365734364,0

1365734365,0

1365734366,1

1365734367,2

1365734368,1

1365734369,1

1365734370,0

1365734371,0

1365734372,0

1365734373,1

1365734374,1

1365734375,1

1365734375,1

1365734377,1

1365734377,0

1365734378,0

1365734379,1

1365734380,1

1365734381,1

1365734382,1

1365734383,1

1365734384,0

1365734385,1

1365734386,1

1365734387,1

1365734388,0

1365734389,1

1365734390,1

1365734391,0

1365734392,0

1365734393,1

1365734394,1

1365734395,1

1365734396,1

1365734397,1

1365734398,0

1365734399,1

1365734400,0

1365734400,1

1365734401,1

1365734402,1

1365734403,1

1365734404,0

1365734405,1

1365734406,1

1365734407,1

1365734408,1

1365734409,0

1365734410,2

1365734411,1

1365734412,1

1365734413,1

1365734414,0

1365734415,0

1365734416,1

1365734417,1

1365734418,0

1365734419,0

1365734420,0

1365734421,0

1365734422,0

1365734423,0

1365734423,0

1365734425,0

1365734425,2

1365734426,0

1365734427,0

1365734428,0

1365734429,1

1365734430,1

1365734431,0

1365734432,1

1365734433,1

1365734434,0

1365734435,1

1365734436,1

1365734437,1

1365734438,0

1365734439,1

1365734440,0

1365734441,0

1365734442,0

1365734443,0

1365734444,2

1365734445,1

1365734446,0

1365734447,0

1365734448,0

1365734448,0

1365734449,1

1365734450,1

1365734451,0

1365734452,0

1365734453,0

1365734454,0

1365734455,0

1365734456,1

1365734457,0

1365734458,0

1365734459,0

1365734460,0

1365734461,0

1365734462,0

1365734463,0

1365734464,0

1365734465,0

1365734466,0

1365734467,0

1365734468,0

1365734469,0

1365734470,0

1365734471,0

1365734471,0

1365734473,0

1365734473,0

1365734474,0

1365734475,0

1365734476,0

1365734477,0

1365734478,0

1365734479,0

1365734480,0

1365734481,0

1365734482,0

1365734483,0

1365734484,0

1365734485,0

1365734486,0

1365734487,0

1365734488,0

1365734489,0

1365734490,0

1365734491,0

1365734492,0

1365734493,0

1365734494,0

1365734495,0

1365734496,0

1365734496,0

1365734497,0

1365734498,0

1365734499,0

1365734500,0

1365734501,0

1365734502,0

1365734503,0

1365734504,0

1365734505,0

1365734506,0

1365734507,0

1365734508,0

1365734509,0

1365734510,0

1365734511,0

1365734512,0

1365734513,0

1365734514,0

1365734515,0

1365734516,0

1365734517,0

1365734518,0

1365734519,0

1365734519,0

1365734521,0

1365734521,0

1365734522,0

1365734523,0

1365734524,0

1365734525,0

1365734526,0

1365734527,0

1365734528,0

1365734529,0

1365734530,0

1365734531,0

1365734532,1

1365734533,1

1365734534,1

1365734535,0

1365734716,0

1365734717,0

1365734718,0

1365734719,0

1365734720,0

1365734721,0

1365734722,0

1365734723,1

1365734724,0

1365734725,1

1365734726,1

1365734727,1

1365734728,1

1365734729,1

1365734730,1

1365734731,1

1365734732,1

1365734732,1

1365734733,1

1365734734,1

1365734735,1

1365734736,1

1365734737,1

1365734738,1

1365734739,1

1365734740,1

1365734741,1

1365734742,1

1365734743,1

1365734744,1

1365734745,1

1365734746,1

1365734747,1

1365734748,1

1365734749,1

1365734750,1

1365734751,1

1365734752,1

1365734753,1

1365734754,1

1365734755,1

1365734756,2

1365734757,1

1365734757,1

1365734758,1

1365734759,0

1365734760,1

1365734761,1

1365734762,1

1365734763,1

1365734764,1

1365734765,0

1365734766,1

1365734767,1

1365734768,1

1365734769,1

1365734770,1

1365734771,1

1365734772,1

1365734773,1

1365734774,1

1365734775,1

1365734776,1

1365734777,1

1365734778,1

1365734779,1

1365734780,1

1365734780,1

1365734781,1

1365734782,0

1365734783,0

1365734784,1

1365734785,1

1365734786,1

1365734787,1

1365734788,1

1365734789,0

1365734790,0

1365734791,0

1365734792,0

1365734793,0

1365734794,0

1365734795,0

1365734796,0

1365734797,1

1365734798,1

1365734799,0

1365734800,0

1365734801,0

1365734802,0

1365734803,1

1365734804,1

1365734805,1

1365734805,1

1365734806,1

1365734807,1

1365734808,1

1365734809,1

1365734810,1

1365734811,1

1365734812,1

1365734813,1

1365734814,2

1365734815,1

1365734816,1

1365734817,1

1365734818,1

1365734819,0

1365734820,0

1365734821,0

1365734822,0

1365734823,0

1365734824,0

1365734825,0

1365734826,0

1365734827,0

1365734828,0

1365734828,0

1365734829,0

1365734830,0

1365734831,0

1365734832,0

1365734833,0

1365734834,0

1365734835,0

1365734836,0

1365734837,0

1365734838,0

1365734839,0

1365734840,0

1365734841,0

1365734842,0

1365734843,0

1365734844,0

1365734845,0

1365734846,0

1365734847,1

1365734848,1

1365734849,0

1365734850,0

1365734851,1

1365734852,1

1365734853,1

1365734853,1

1365734854,0

1365734855,2

1365734856,0

1365734857,0

1365734858,1

1365734859,0

1365734860,1

1365734861,0

1365734862,0

1365734863,0

1365734864,1

1365734865,1

1365734866,1

1365734867,1

1365734868,1

1365734869,1

1365734870,1

1365734871,0

1365734872,0

1365734873,0

1365734874,0

1365734875,0

1365734876,0

1365734876,0

1365734877,0

1365734878,0

1365734879,0

1365734880,0

1365734881,0

1365734882,0

1365734883,0

1365734884,0

1365734885,0

1365734886,0

1365734887,0

1365734888,0

1365734889,0

1365734890,0

1365734891,0

1365734892,0

1365734893,0

1365734894,0

1365734895,0

1365734896,0

1365734897,0

1365734898,0

1365734899,0

1365734900,0

1365734901,0

1365734901,0

1365734902,0

1365734903,0

1365734904,0

1365734905,0

1365734906,0

1365734907,0

1365734908,0

1365734909,0

1365734910,0

1365734911,0

1365734912,0

1365734913,0

1365734914,0

1365734915,0

1365734916,0

1365734917,0

1365734918,0

1365734919,0

1365734920,0

1365734921,0

1365734922,0

1365734923,0

1365734924,0

1365734924,0

1365734925,0

1365734926,0

1365734927,0

1365734928,0

1365734929,0

1365734930,0

1365734931,0

1365734932,0

1365734933,0

1365734934,0

1365734935,0

1365734936,0

1365734937,0

1365734938,0

1365734939,0

1365734940,0

1365734941,0

1365734942,0

1365734943,0

1365734944,0

1365734945,0

1365734946,0

1365734947,0

1365734948,0

1365734949,0

1365734949,0

1365734950,0

1365734951,0

1365734952,0

1365734953,0

1365734954,0

1365734955,0

1365734956,0

1365735137,2

1365735138,1

1365735139,1

1365735140,0

1365735141,0

1365735142,2

1365735143,1

1365735144,2

1365735145,1

1365735146,0

1365735147,0

1365735148,1

1365735149,0

1365735150,0

1365735151,1

1365735152,1

1365735153,1

1365735154,1

1365735155,1

1365735156,1

1365735157,0

1365735158,0

1365735159,2

1365735160,1

1365735161,0

1365735162,0

1365735162,1

1365735163,1

1365735164,1

1365735165,1

1365735166,0

1365735167,0

1365735168,0

1365735169,2

1365735170,1

1365735171,1

1365735172,1

1365735173,1

1365735174,0

1365735175,1

1365735176,1

1365735177,1

1365735178,1

1365735179,1

1365735180,1

1365735181,1

1365735182,1

1365735183,2

1365735184,0

1365735185,0

1365735185,0

1365735186,1

1365735187,1

1365735188,1

1365735189,2

1365735190,1

1365735191,0

1365735192,2

1365735193,1

1365735194,1

1365735195,1

1365735196,1

1365735197,1

1365735198,0

1365735199,1

1365735200,1

1365735201,1

1365735202,1

1365735203,1

1365735204,0

1365735205,1

1365735206,1

1365735207,1

1365735208,1

1365735209,1

1365735210,1

1365735210,0

1365735211,1

1365735212,1

1365735213,0

1365735214,0

1365735215,2

1365735216,1

1365735217,0

1365735218,2

1365735219,1

1365735220,1

1365735221,1

1365735222,0

1365735223,0

1365735224,0

1365735225,1

1365735226,1

1365735227,1

1365735228,1

1365735229,1

1365735230,1

1365735231,1

1365735232,1

1365735233,1

1365735233,1

1365735234,1

1365735235,1

1365735236,1

1365735237,0

1365735238,0

1365735239,0

1365735240,0

1365735241,0

1365735242,1

1365735243,1

1365735244,1

1365735245,1

1365735246,1

1365735247,1

1365735248,1

1365735249,1

1365735250,0

1365735251,1

1365735252,1

1365735253,1

1365735254,1

1365735255,1

1365735256,1

1365735257,0

1365735258,0

1365735258,1

1365735259,1

1365735260,1

1365735261,1

1365735262,1

1365735263,1

1365735264,0

1365735265,0

1365735266,0

1365735267,0

1365735268,0

1365735269,0

1365735270,0

1365735271,0

1365735272,0

1365735273,0

1365735274,0

1365735275,0

1365735276,0

1365735277,0

1365735278,0

1365735279,0

1365735280,0

1365735281,0

1365735281,0

1365735282,0

1365735283,0

1365735284,0

1365735285,0

1365735286,0

1365735287,0

1365735288,1

1365735289,1

1365735290,1

1365735291,0

1365735292,0

1365735293,0

1365735294,0

1365735295,0

1365735296,0

1365735297,0

1365735298,0

1365735299,0

1365735300,0

1365735301,0

1365735302,0

1365735303,0

1365735304,0

1365735305,0

1365735306,0

1365735306,0

1365735307,0

1365735308,0

1365735309,0

1365735310,0

1365735311,0

1365735312,0

1365735313,0

1365735314,0

1365735315,0

1365735316,0

1365735317,0

1365735318,0

1365735319,0

1365735320,0

1365735321,0

1365735322,0

1365735323,0

1365735324,0

1365735325,0

1365735326,0

1365735327,0

1365735328,0

1365735329,0

1365735329,0

1365735330,0

1365735331,0

1365735332,0

1365735333,0

1365735334,0

1365735335,0

1365735336,0

1365735337,0

1365735338,0

1365735339,0

1365735340,0

1365735341,0

1365735342,0

1365735343,0

1365735344,0

1365735345,0

1365735346,0

1365735347,0

1365735348,0

1365735349,0

1365735350,0

1365735351,0

1365735352,0

1365735353,0

1365735354,0

1365735354,0

1365735355,0

1365735356,0

1365735357,0

1365735358,0

1365735359,0

1365735360,0

1365735361,0

1365735362,0

1365735363,0

1365735364,0

1365735365,0

1365735366,0

1365735367,0

1365735368,0

1365735369,0

1365735370,0

1365735371,0

1365735372,0

1365735373,0

1365735374,0

1365735375,0

1365735376,0

1365735377,0

1365735558,0

1365735559,0

1365735560,0

1365735561,0

1365735562,0

1365735563,0

1365735564,0

1365735565,0

1365735565,0

1365735566,0

1365735567,0

1365735568,0

1365735569,0

1365735570,0

1365735571,0

1365735572,0

1365735573,0

1365735574,0

1365735575,0

1365735576,0

1365735577,0

1365735578,0

1365735579,0

1365735580,0

1365735581,0

1365735582,0

1365735583,0

1365735584,0

1365735585,0

1365735586,0

1365735587,0

1365735588,0

1365735589,0

1365735590,1

1365735590,0

1365735591,0

1365735592,0

1365735593,0

1365735594,0

1365735595,0

1365735596,0

1365735597,0

1365735598,0

1365735599,0

1365735600,0

1365735601,0

1365735602,0

1365735603,0

1365735604,0

1365735605,0

1365735606,0

1365735607,0

1365735608,0

1365735609,0

1365735610,0

1365735611,0

1365735612,0

1365735613,0

1365735613,0

1365735614,0

1365735615,0

1365735616,0

1365735798,0

1365735799,0

1365735800,0

1365735801,0

1365735801,0

1365735802,0

1365735803,0

1365735804,0

1365735805,0

1365735806,0

1365735807,0

1365735808,0

1365735809,0

1365735810,0

1365735811,0

1365735812,0

1365735813,0

1365735814,0

1365735815,1

1365735816,0

1365735817,0

1365735818,1

1365735819,0

1365735820,0

1365735821,0

1365735822,0

1365735823,0

1365735824,0

1365735825,0

1365735826,0

1365735826,0

1365735827,0

1365735828,0

1365735829,0

1365735830,0

1365735831,0

1365735832,0

1365735833,0

1365735834,0

1365735835,0

1365735836,0

1365735837,0

1365735838,0

1365735839,0

1365735840,0

1365735841,0

1365735842,0

1365735843,0

1365735844,0

1365735845,0

1365735846,0

1365735847,0

1365735848,0

1365735849,0

1365735849,0

1365735850,0

1365735851,0

1365735852,0

1365735853,0

1365735854,1

1365735855,1

1365735856,1

1365735857,1

1365736038,0

1365736039,0

1365736040,0

1365736041,0

1365736042,0

1365736043,0

1365736044,0

1365736045,0

1365736046,0

1365736047,0

1365736048,0

1365736049,0

1365736050,0

1365736051,0

1365736052,0

1365736053,0

1365736054,0

1365736055,0

1365736056,0

1365736057,0

1365736058,0

1365736059,0

1365736060,0

1365736060,0

1365736062,0

1365736062,0

1365736063,0

1365736064,0

1365736065,0

1365736066,0

1365736067,0

1365736068,0

1365736069,0

1365736070,0

1365736071,0

1365736072,0

1365736073,0

1365736074,0

1365736075,0

1365736076,0

1365736077,0

1365736078,0

1365736079,0

1365736080,0

1365736081,0

1365736082,0

1365736083,0

1365736084,0

1365736085,0

1365736085,0

1365736086,0

1365736087,0

1365736088,0

1365736089,0

1365736090,0

1365736091,0

1365736092,0

1365736093,0

1365736094,0

1365736095,0

1365736096,0

1365736097,0

1365736278,0

1365736279,0

1365736280,0

1365736281,0

1365736282,0

1365736283,0

1365736284,0

1365736285,0

1365736286,0

1365736287,0

1365736288,0

1365736289,0

1365736290,0

1365736291,0

1365736292,0

1365736293,0

1365736294,0

1365736295,0

1365736296,0

1365736297,0

1365736298,0

1365736298,0

1365736299,0

1365736300,0

1365736301,0

1365736302,0

1365736303,0

1365736304,0

1365736305,0

1365736306,0

1365736307,0

1365736308,0

1365736309,0

1365736310,0

1365736311,0

1365736312,0

1365736313,0

1365736314,0

1365736315,0

1365736316,0

1365736317,0

1365736318,0

1365736319,0

1365736320,0

1365736321,0

1365736321,0

1365736323,0

1365736323,2

1365736324,1

1365736325,1

1365736326,1

1365736327,1

1365736328,1

1365736329,0

1365736330,0

1365736331,1

1365736332,1

1365736333,1

1365736334,2

1365736335,1

1365736336,1

1365736337,0

1365736338,0

1365736519,0

1365736520,2

1365736521,1

1365736522,0

1365736523,0

1365736524,1

1365736525,0

1365736526,0

1365736527,0

1365736528,1

1365736529,1

1365736530,1

1365736531,0

1365736532,1

1365736532,1

1365736533,2

1365736534,1

1365736535,1

1365736536,0

1365736537,0

1365736538,0

1365736539,1

1365736540,1

1365736541,1

1365736542,1

1365736543,0

1365736544,0

1365736545,1

1365736546,1

1365736547,1

1365736548,1

1365736549,1

1365736550,0

1365736551,1

1365736552,1

1365736553,0

1365736554,0

1365736555,0

1365736555,0

1365736557,0

1365736557,0

1365736558,0

1365736559,0

1365736560,0

1365736561,0

1365736562,0

1365736563,1

1365736564,0

1365736565,0

1365736566,0

1365736567,0

1365736568,0

1365736569,0

1365736570,0

1365736571,0

1365736572,0

1365736573,0

1365736574,0

1365736575,0

1365736576,0

1365736577,0

1365736578,0

1365736579,0

1365736580,0

1365736580,0

1365736581,0

1365736582,0

1365736583,0

1365736584,0

1365736585,0

1365736586,0

1365736587,0

1365736588,0

1365736589,0

1365736590,0

1365736591,0

1365736592,0

1365736593,0

1365736594,0

1365736595,0

1365736596,0

1365736597,0

1365736598,0

1365736599,0

1365736600,0

1365736601,0

1365736602,0

1365736603,2

1365736603,0

1365736605,0

