time,MAC,class_id,level
1368725692,00:1E:C2:94:6D:EE,3801348,-64
1368725692,00:1E:C2:95:92:57,3801348,-59
1368725692,00:1F:F3:A4:E4:F1,3670276,-94
1368725692,00:A0:96:26:D5:0F,7936,-98
1368725692,10:68:3F:57:8D:7A,5898764,-95
1368725692,98:D6:F7:30:E8:11,5898764,-80
1368725692,98:D6:F7:BD:7F:BC,5898764,-77

1368725737,00:06:66:46:9A:0A,7936,-92
1368725737,00:06:66:46:B6:FB,7936,-84
1368725737,00:17:F2:BA:19:9A,3670276,-90
1368725737,00:1D:4F:8A:D7:C0,3670276,-62
1368725737,00:1E:C2:94:6D:EE,3801348,-62
1368725737,00:1E:C2:95:92:57,3801348,-74
1368725737,00:1E:C2:98:1B:79,3801348,-92
1368725737,10:68:3F:57:8D:7A,5898764,-82
1368725737,98:D6:F7:30:E8:11,5898764,-75

1368725788,00:06:66:46:9A:0A,7936,-84
1368725788,00:06:66:46:B6:FB,7936,-98
1368725788,00:17:F2:BA:19:9A,3670276,-93
1368725788,00:1D:4F:8A:D7:C0,3670276,-56
1368725788,00:1E:C2:94:6D:EE,3801348,-63
1368725788,00:1E:C2:95:92:57,3801348,-60
1368725788,00:1E:C2:98:1B:79,3801348,-87
1368725788,00:1F:F3:A4:E4:F1,3670276,-96
1368725788,10:68:3F:57:8D:7A,5898764,-82
1368725788,64:B9:E8:DE:D9:B7,3801348,-97
1368725788,98:D6:F7:30:E8:11,5898764,-74
1368725788,98:D6:F7:BD:7F:BC,5898764,-71

1368725834,00:06:66:46:9A:0A,7936,-86
1368725834,00:17:F2:BA:19:9A,3670276,-88
1368725834,00:1D:4F:8A:D7:C0,3670276,-57
1368725834,00:1E:C2:94:6D:EE,3801348,-63
1368725834,00:1E:C2:95:92:57,3801348,-62
1368725834,10:68:3F:57:8D:7A,5898764,-79
1368725834,98:D6:F7:30:E8:11,5898764,-76
1368725834,98:D6:F7:BD:7F:BC,5898764,-71

1368725878,00:06:66:46:9A:0A,7936,-90
1368725878,00:17:F2:BA:19:9A,3670276,-98
1368725878,00:1D:4F:8A:D7:C0,3670276,-57
1368725878,00:1E:C2:94:6D:EE,3801348,-72
1368725878,00:1E:C2:95:92:57,3801348,-63
1368725878,00:1E:C2:98:1B:79,3801348,-88
1368725878,10:68:3F:57:8D:7A,5898764,-76
1368725878,64:B9:E8:DE:D9:B7,3801348,-94
1368725878,98:D6:F7:30:E8:11,5898764,-76
1368725878,98:D6:F7:BD:7F:BC,5898764,-81

1368725928,00:06:66:46:9A:0A,7936,-96
1368725928,00:06:66:46:B6:FB,7936,-86
1368725928,00:17:F2:BA:19:9A,3670276,-90
1368725928,00:1D:4F:8A:D7:C0,3670276,-56
1368725928,00:1E:C2:94:6D:EE,3801348,-64
1368725928,00:1E:C2:95:92:57,3801348,-62
1368725928,00:1E:C2:98:1B:79,3801348,-88
1368725928,04:0C:CE:EC:56:DB,3801348,-93
1368725928,10:68:3F:57:8D:7A,5898764,-80
1368725928,40:A6:D9:FB:47:70,3801348,-92
1368725928,40:A6:D9:FB:48:54,3801348,-91
1368725928,64:B9:E8:DE:D9:B7,3801348,-100
1368725928,98:D6:F7:30:E8:11,5898764,-78

1368725958,00:06:66:46:9A:0A,7936,-90
1368725958,00:06:66:46:B6:FB,7936,-89
1368725958,00:17:F2:BA:19:9A,3670276,-91
1368725958,00:1D:4F:8A:D7:C0,3670276,-63
1368725958,00:1E:C2:94:6D:EE,3801348,-61
1368725958,00:1E:C2:95:92:57,3801348,-89
1368725958,00:1E:C2:98:1B:79,3801348,-91
1368725958,10:68:3F:57:8D:7A,5898764,-81
1368725958,98:D6:F7:30:E8:11,5898764,-76
1368725958,98:D6:F7:BD:7F:BC,5898764,-73

1368726003,00:06:66:46:9A:0A,7936,-92
1368726003,00:06:66:46:B6:FB,7936,-96
1368726003,00:17:F2:BA:19:9A,3670276,-91
1368726003,00:1D:4F:8A:D7:C0,3670276,-64
1368726003,00:1E:C2:94:6D:EE,3801348,-61
1368726003,00:1E:C2:95:92:57,3801348,-64
1368726003,00:1E:C2:98:1B:79,3801348,-87
1368726003,10:68:3F:57:8D:7A,5898764,-80
1368726003,98:D6:F7:30:E8:11,5898764,-75
1368726003,98:D6:F7:BD:7F:BC,5898764,-75

1368726055,00:06:66:46:9A:0A,7936,-85
1368726055,00:06:66:46:B6:FB,7936,-88
1368726055,00:17:F2:BA:19:9A,3670276,-93
1368726055,00:1D:4F:8A:D7:C0,3670276,-70
1368726055,00:1E:C2:94:6D:EE,3801348,-62
1368726055,00:1E:C2:95:92:57,3801348,-66
1368726055,00:1E:C2:98:1B:79,3801348,-83
1368726055,10:68:3F:57:8D:7A,5898764,-79
1368726055,98:D6:F7:30:E8:11,5898764,-84
1368726055,98:D6:F7:BD:7F:BC,5898764,-78

1368726104,00:06:66:46:9A:0A,7936,-86
1368726104,00:06:66:46:B6:FB,7936,-86
1368726104,00:17:F2:BA:19:9A,3670276,-93
1368726104,00:1D:4F:8A:D7:C0,3670276,-73
1368726104,00:1E:C2:94:6D:EE,3801348,-68
1368726104,00:1E:C2:95:92:57,3801348,-85
1368726104,00:1E:C2:98:1B:79,3801348,-85
1368726104,00:1F:F3:A4:E4:F1,3670276,-92
1368726104,10:68:3F:57:8D:7A,5898764,-76
1368726104,98:D6:F7:30:E8:11,5898764,-82
1368726104,98:D6:F7:BD:7F:BC,5898764,-79

1368726160,00:06:66:46:9A:0A,7936,-93
1368726160,00:06:66:46:B6:20,7936,-93
1368726160,00:06:66:46:B6:FB,7936,-95
1368726160,00:17:F2:BA:19:9A,3670276,-89
1368726160,00:1D:4F:8A:D7:C0,3670276,-55
1368726160,00:1E:C2:94:6D:EE,3801348,-60
1368726160,00:1E:C2:95:92:57,3801348,-65
1368726160,00:1E:C2:98:1B:79,3801348,-85
1368726160,00:1F:F3:A4:E4:F1,3670276,-95
1368726160,10:68:3F:57:8D:7A,5898764,-78
1368726160,98:D6:F7:30:E8:11,5898764,-75

1368726206,00:06:66:46:9A:0A,7936,-88
1368726206,00:06:66:46:B6:FB,7936,-96
1368726206,00:17:F2:BA:19:9A,3670276,-97
1368726206,00:1D:4F:8A:D7:C0,3670276,-70
1368726206,00:1E:C2:94:6D:EE,3801348,-61
1368726206,00:1E:C2:95:92:57,3801348,-74
1368726206,00:1E:C2:98:1B:79,3801348,-91
1368726206,00:1F:F3:A4:E4:F1,3670276,-89
1368726206,10:68:3F:57:8D:7A,5898764,-74
1368726206,98:D6:F7:30:E8:11,5898764,-77
1368726206,98:D6:F7:BD:7F:BC,5898764,-72

1368726249,00:06:66:46:9A:0A,7936,-88
1368726249,00:06:66:46:B6:FB,7936,-86
1368726249,00:17:F2:BA:19:9A,3670276,-94
1368726249,00:1D:4F:8A:D7:C0,3670276,-61
1368726249,00:1E:C2:94:6D:EE,3801348,-67
1368726249,00:1E:C2:95:92:57,3801348,-62
1368726249,00:1E:C2:98:1B:79,3801348,-87
1368726249,00:1F:F3:A4:E4:F1,3670276,-89
1368726249,10:68:3F:57:8D:7A,5898764,-78
1368726249,98:D6:F7:30:E8:11,5898764,-79
1368726249,98:D6:F7:BD:7F:BC,5898764,-70

1368726289,00:06:66:46:9A:0A,7936,-90
1368726289,00:06:66:46:B6:FB,7936,-90
1368726289,00:1D:4F:8A:D7:C0,3670276,-60
1368726289,00:1E:C2:94:6D:EE,3801348,-62
1368726289,00:1E:C2:95:92:57,3801348,-59
1368726289,00:1E:C2:98:1B:79,3801348,-87
1368726289,10:68:3F:57:8D:7A,5898764,-75
1368726289,98:D6:F7:30:E8:11,5898764,-81
1368726289,98:D6:F7:BD:7F:BC,5898764,-72

1368726338,00:06:66:46:9A:0A,7936,-95
1368726338,00:06:66:46:B6:FB,7936,-94
1368726338,00:17:F2:BA:19:9A,3670276,-90
1368726338,00:1D:4F:8A:D7:C0,3670276,-57
1368726338,00:1E:C2:94:6D:EE,3801348,-69
1368726338,00:1E:C2:95:92:57,3801348,-77
1368726338,00:1E:C2:98:1B:79,3801348,-88
1368726338,00:1F:F3:A4:E4:F1,3670276,-93
1368726338,10:68:3F:57:8D:7A,5898764,-74
1368726338,98:D6:F7:30:E8:11,5898764,-81
1368726338,98:D6:F7:BD:7F:BC,5898764,-86

1368726397,00:06:66:46:9A:0A,7936,-85
1368726397,00:06:66:46:B6:FB,7936,-89
1368726397,00:17:F2:BA:19:9A,3670276,-95
1368726397,00:1D:4F:8A:D7:C0,3670276,-59
1368726397,00:1E:C2:94:6D:EE,3801348,-63
1368726397,00:1E:C2:95:92:57,3801348,-62
1368726397,00:1E:C2:98:1B:79,3801348,-86
1368726397,10:68:3F:57:8D:7A,5898764,-76
1368726397,40:A6:D9:FB:48:54,3801348,-93
1368726397,44:2A:60:D7:8A:E1,3670276,-98
1368726397,64:B9:E8:DE:D9:B7,3801348,-100
1368726397,98:D6:F7:30:E8:11,5898764,-80
1368726397,98:D6:F7:BD:7F:BC,5898764,-70

1368726439,00:06:66:46:9A:0A,7936,-87
1368726439,00:06:66:46:B6:FB,7936,-90
1368726439,00:17:F2:BA:19:9A,3670276,-89
1368726439,00:1D:4F:8A:D7:C0,3670276,-70
1368726439,00:1E:C2:94:6D:EE,3801348,-69
1368726439,00:1E:C2:95:92:57,3801348,-61
1368726439,00:1E:C2:98:1B:79,3801348,-86
1368726439,00:1F:F3:A4:E4:F1,3670276,-94
1368726439,10:68:3F:57:8D:7A,5898764,-87
1368726439,98:D6:F7:30:E8:11,5898764,-72
1368726439,98:D6:F7:BD:7F:BC,5898764,-70

1368726483,00:06:66:46:9A:0A,7936,-94
1368726483,00:17:F2:BA:19:9A,3670276,-93
1368726483,00:1D:4F:8A:D7:C0,3670276,-67
1368726483,00:1E:C2:94:6D:EE,3801348,-63
1368726483,00:1E:C2:95:92:57,3801348,-62
1368726483,00:1F:F3:A4:E4:F1,3670276,-94
1368726483,10:68:3F:57:8D:7A,5898764,-78
1368726483,98:D6:F7:30:E8:11,5898764,-76
1368726483,98:D6:F7:BD:7F:BC,5898764,-70

1368726524,00:06:66:46:9A:0A,7936,-90
1368726524,00:17:F2:BA:19:9A,3670276,-90
1368726524,00:1D:4F:8A:D7:C0,3670276,-58
1368726524,00:1E:C2:95:92:57,3801348,-80
1368726524,00:1E:C2:98:1B:79,3801348,-86
1368726524,10:68:3F:57:8D:7A,5898764,-75
1368726524,98:D6:F7:30:E8:11,5898764,-72
1368726524,98:D6:F7:BD:7F:BC,5898764,-68

1368726552,00:06:66:46:9A:0A,7936,-91
1368726552,00:06:66:46:B6:FB,7936,-89
1368726552,00:1D:4F:8A:D7:C0,3670276,-69
1368726552,00:1E:C2:94:6D:EE,3801348,-72
1368726552,00:1E:C2:95:92:57,3801348,-61
1368726552,00:1E:C2:98:1B:79,3801348,-84
1368726552,00:1F:F3:A4:E4:F1,3670276,-92
1368726552,10:68:3F:57:8D:7A,5898764,-84
1368726552,64:B9:E8:DE:D9:B7,3801348,-92
1368726552,98:D6:F7:30:E8:11,5898764,-75

1368726598,00:06:66:46:9A:0A,7936,-86
1368726598,00:06:66:46:B6:FB,7936,-92
1368726598,00:17:F2:BA:19:9A,3670276,-95
1368726598,00:1D:4F:8A:D7:C0,3670276,-59
1368726598,00:1E:C2:94:6D:EE,3801348,-62
1368726598,00:1E:C2:95:92:57,3801348,-66
1368726598,00:1E:C2:98:1B:79,3801348,-86
1368726598,10:68:3F:57:8D:7A,5898764,-78
1368726598,40:A6:D9:FB:47:70,3801348,-97
1368726598,64:B9:E8:DE:CF:F9,3801348,-93
1368726598,64:B9:E8:DE:D9:B7,3801348,-92

1368726644,00:06:66:46:9A:0A,7936,-92
1368726644,00:06:66:46:B6:FB,7936,-97
1368726644,00:17:F2:BA:19:9A,3670276,-94
1368726644,00:1D:4F:8A:D7:C0,3670276,-67
1368726644,00:1E:C2:94:6D:EE,3801348,-66
1368726644,00:1E:C2:95:92:57,3801348,-62
1368726644,00:1E:C2:98:1B:79,3801348,-90
1368726644,10:68:3F:57:8D:7A,5898764,-81
1368726644,40:A6:D9:FB:48:54,3801348,-92
1368726644,98:D6:F7:30:E8:11,5898764,-75
1368726644,98:D6:F7:BD:7F:BC,5898764,-76

1368726701,00:06:66:46:9A:0A,7936,-89
1368726701,00:06:66:46:B6:20,7936,-97
1368726701,00:06:66:46:B6:FB,7936,-92
1368726701,00:1D:4F:8A:D7:C0,3670276,-72
1368726701,00:1E:C2:94:6D:EE,3801348,-66
1368726701,00:1E:C2:95:92:57,3801348,-62
1368726701,00:1E:C2:98:1B:79,3801348,-87
1368726701,10:68:3F:57:8D:7A,5898764,-76
1368726701,40:A6:D9:FB:47:70,3801348,-94
1368726701,98:D6:F7:30:E8:11,5898764,-77
1368726701,98:D6:F7:BD:7F:BC,5898764,-76

1368726752,00:06:66:46:9A:0A,7936,-90
1368726752,00:06:66:46:B6:FB,7936,-95
1368726752,00:1D:4F:8A:D7:C0,3670276,-71
1368726752,00:1E:C2:94:6D:EE,3801348,-72
1368726752,00:1E:C2:95:92:57,3801348,-62
1368726752,00:1F:F3:A4:E4:F1,3670276,-97
1368726752,04:0C:CE:EC:56:DB,3801348,-91
1368726752,10:68:3F:57:8D:7A,5898764,-76
1368726752,98:D6:F7:30:E8:11,5898764,-79
1368726752,98:D6:F7:BD:7F:BC,5898764,-81

1368726800,00:06:66:46:9A:0A,7936,-92
1368726800,00:06:66:46:B6:FB,7936,-87
1368726800,00:17:F2:BA:19:9A,3670276,-90
1368726800,00:1D:4F:8A:D7:C0,3670276,-66
1368726800,00:1E:C2:94:6F:73,3801348,-98
1368726800,00:1E:C2:98:1B:79,3801348,-86
1368726800,10:68:3F:57:8D:7A,5898764,-84
1368726800,98:D6:F7:30:E8:11,5898764,-78
1368726800,98:D6:F7:BD:7F:BC,5898764,-82

1368726845,00:06:66:46:9A:0A,7936,-90
1368726845,00:06:66:46:B6:FB,7936,-85
1368726845,00:17:F2:BA:19:9A,3670276,-91
1368726845,00:1D:4F:8A:D7:C0,3670276,-62
1368726845,00:1E:C2:94:6D:EE,3801348,-63
1368726845,00:1E:C2:95:92:57,3801348,-73
1368726845,00:1E:C2:98:1B:79,3801348,-86
1368726845,00:1F:F3:A4:E4:F1,3670276,-95
1368726845,10:68:3F:57:8D:7A,5898764,-84
1368726845,98:D6:F7:30:E8:11,5898764,-76
1368726845,98:D6:F7:BD:7F:BC,5898764,-77

1368726889,00:06:66:46:B6:FB,7936,-87
1368726889,00:17:F2:BA:19:9A,3670276,-94
1368726889,00:1D:4F:8A:D7:C0,3670276,-58
1368726889,00:1E:C2:95:92:57,3801348,-75
1368726889,00:1E:C2:98:1B:79,3801348,-93
1368726889,10:68:3F:57:8D:7A,5898764,-82
1368726889,98:D6:F7:30:E8:11,5898764,-73
1368726889,98:D6:F7:BD:7F:BC,5898764,-78

1368726929,00:06:66:46:9A:0A,7936,-92
1368726929,00:06:66:46:B6:FB,7936,-91
1368726929,00:17:F2:BA:19:9A,3670276,-93
1368726929,00:1D:4F:8A:D7:C0,3670276,-69
1368726929,00:1E:C2:94:6D:EE,3801348,-62
1368726929,00:1E:C2:95:92:57,3801348,-63
1368726929,00:1E:C2:98:1B:79,3801348,-84
1368726929,10:68:3F:57:8D:7A,5898764,-76
1368726929,40:A6:D9:FB:47:70,3801348,-97
1368726929,44:2A:60:D7:8A:E1,3670276,-91
1368726929,98:D6:F7:30:E8:11,5898764,-80
1368726929,98:D6:F7:BD:7F:BC,5898764,-79

1368726964,00:06:66:46:9A:0A,7936,-94
1368726964,00:06:66:46:B6:FB,7936,-85
1368726964,00:1D:4F:8A:D7:C0,3670276,-70
1368726964,00:1E:C2:94:6D:EE,3801348,-64
1368726964,00:1E:C2:95:92:57,3801348,-64
1368726964,00:1F:F3:A4:E4:F1,3670276,-91
1368726964,10:68:3F:57:8D:7A,5898764,-83
1368726964,98:D6:F7:30:E8:11,5898764,-70
1368726964,98:D6:F7:BD:7F:BC,5898764,-72

1368727004,00:06:66:46:9A:0A,7936,-87
1368727004,00:06:66:46:B6:FB,7936,-85
1368727004,00:1D:4F:8A:D7:C0,3670276,-68
1368727004,00:1E:C2:94:6D:EE,3801348,-61
1368727004,00:1E:C2:95:92:57,3801348,-80
1368727004,00:1E:C2:98:1B:79,3801348,-86
1368727004,10:68:3F:57:8D:7A,5898764,-83
1368727004,98:D6:F7:30:E8:11,5898764,-70
1368727004,98:D6:F7:BD:7F:BC,5898764,-80

1368727047,00:06:66:46:B6:FB,7936,-99
1368727047,00:17:F2:BA:19:9A,3670276,-99
1368727047,00:1D:4F:8A:D7:C0,3670276,-66
1368727047,00:1E:C2:94:6D:EE,3801348,-73
1368727047,00:1E:C2:95:92:57,3801348,-63
1368727047,00:1E:C2:98:1B:79,3801348,-89
1368727047,10:68:3F:57:8D:7A,5898764,-86
1368727047,64:B9:E8:DE:D9:B7,3801348,-84
1368727047,98:D6:F7:30:E8:11,5898764,-69
1368727047,98:D6:F7:BD:7F:BC,5898764,-72

1368727083,00:1D:4F:8A:D7:C0,3670276,-59
1368727083,00:1E:C2:94:6D:EE,3801348,-66
1368727083,00:1E:C2:95:92:57,3801348,-65
1368727083,10:68:3F:57:8D:7A,5898764,-87
1368727083,64:B9:E8:DE:D9:B7,3801348,-92
1368727083,98:D6:F7:30:E8:11,5898764,-74
1368727083,98:D6:F7:BD:7F:BC,5898764,-75

1368727132,00:06:66:46:9A:0A,7936,-83
1368727132,00:06:66:46:B6:FB,7936,-88
1368727132,00:17:F2:BA:19:9A,3670276,-93
1368727132,00:1D:4F:8A:D7:C0,3670276,-61
1368727132,00:1E:C2:94:6D:EE,3801348,-72
1368727132,00:1E:C2:95:92:57,3801348,-76
1368727132,00:1E:C2:98:1B:79,3801348,-100
1368727132,10:68:3F:57:8D:7A,5898764,-84
1368727132,64:B9:E8:DE:CF:F5,3801348,-79
1368727132,98:D6:F7:30:E8:11,5898764,-79
1368727132,98:D6:F7:BD:7F:BC,5898764,-69

1368727176,00:06:66:46:9A:0A,7936,-90
1368727176,00:06:66:46:B6:FB,7936,-85
1368727176,00:1D:4F:8A:D7:C0,3670276,-63
1368727176,00:1E:C2:98:1B:79,3801348,-86
1368727176,10:68:3F:57:8D:7A,5898764,-75
1368727176,98:D6:F7:30:E8:11,5898764,-70

1368727220,00:17:F2:BA:19:9A,3670276,-94
1368727220,00:1D:4F:8A:D7:C0,3670276,-63
1368727220,00:1E:C2:94:6D:EE,3801348,-64
1368727220,00:1E:C2:95:92:57,3801348,-75
1368727220,00:1F:F3:A4:E4:F1,3670276,-96
1368727220,10:68:3F:57:8D:7A,5898764,-80
1368727220,58:B0:35:9E:FB:E7,3801356,-99
1368727220,98:D6:F7:30:E8:11,5898764,-71
1368727220,98:D6:F7:BD:7F:BC,5898764,-75

1368727264,00:06:66:46:9A:0A,7936,-90
1368727264,00:17:F2:BA:19:9A,3670276,-88
1368727264,00:1D:4F:8A:D7:C0,3670276,-62
1368727264,00:1E:C2:94:6D:EE,3801348,-65
1368727264,00:1E:C2:95:92:57,3801348,-71
1368727264,00:1E:C2:98:1B:79,3801348,-91
1368727264,00:1F:F3:A4:E4:F1,3670276,-95
1368727264,10:68:3F:57:8D:7A,5898764,-82
1368727264,40:A6:D9:FB:48:54,3801348,-97
1368727264,64:B9:E8:DE:D9:B7,3801348,-90
1368727264,64:B9:E8:DE:F9:90,3801348,-80
1368727264,98:D6:F7:30:E8:11,5898764,-74
1368727264,98:D6:F7:BD:7F:BC,5898764,-70

1368727313,00:06:66:46:9A:0A,7936,-94
1368727313,00:06:66:46:B6:FB,7936,-93
1368727313,00:17:F2:BA:19:9A,3670276,-90
1368727313,00:1D:4F:8A:D7:C0,3670276,-61
1368727313,00:1E:C2:94:6D:EE,3801348,-62
1368727313,00:1E:C2:95:92:57,3801348,-66
1368727313,00:1E:C2:98:1B:79,3801348,-92
1368727313,00:1F:F3:A4:E4:F1,3670276,-96
1368727313,10:68:3F:57:8D:7A,5898764,-83
1368727313,98:D6:F7:30:E8:11,5898764,-78
1368727313,98:D6:F7:BD:7F:BC,5898764,-70

1368727356,00:06:66:46:B6:FB,7936,-94
1368727356,00:17:F2:BA:19:9A,3670276,-96
1368727356,00:1D:4F:8A:D7:C0,3670276,-61
1368727356,00:1E:C2:94:6D:EE,3801348,-68
1368727356,00:1E:C2:95:92:57,3801348,-67
1368727356,00:1E:C2:98:1B:79,3801348,-86
1368727356,10:68:3F:57:8D:7A,5898764,-83
1368727356,98:D6:F7:30:E8:11,5898764,-75
1368727356,98:D6:F7:BD:7F:BC,5898764,-84

1368727396,00:17:F2:BA:19:9A,3670276,-97
1368727396,00:1D:4F:8A:D7:C0,3670276,-62
1368727396,00:1E:C2:94:6D:EE,3801348,-62
1368727396,00:1E:C2:95:92:57,3801348,-70
1368727396,00:1E:C2:98:1B:79,3801348,-84
1368727396,10:68:3F:57:8D:7A,5898764,-77
1368727396,44:2A:60:D7:8A:E1,3670276,-95
1368727396,64:B9:E8:DE:D9:B7,3801348,-92
1368727396,98:D6:F7:30:E8:11,5898764,-76
1368727396,98:D6:F7:BD:7F:BC,5898764,-83

1368727440,00:06:66:46:B6:FB,7936,-85
1368727440,00:17:F2:BA:19:9A,3670276,-92
1368727440,00:1D:4F:8A:D7:C0,3670276,-63
1368727440,00:1E:C2:94:6D:EE,3801348,-64
1368727440,00:1E:C2:95:92:57,3801348,-66
1368727440,00:1E:C2:98:1B:79,3801348,-89
1368727440,10:68:3F:57:8D:7A,5898764,-77
1368727440,98:D6:F7:30:E8:11,5898764,-79
1368727440,98:D6:F7:BD:7F:BC,5898764,-81

1368727479,00:17:F2:BA:19:9A,3670276,-94
1368727479,00:1D:4F:8A:D7:C0,3670276,-63
1368727479,00:1E:C2:94:6D:EE,3801348,-64
1368727479,00:1E:C2:98:1B:79,3801348,-87
1368727479,10:68:3F:57:8D:7A,5898764,-80
1368727479,98:D6:F7:30:E8:11,5898764,-80
1368727479,98:D6:F7:BD:7F:BC,5898764,-80

1368727527,00:06:66:46:9A:0A,7936,-89
1368727527,00:06:66:46:B6:FB,7936,-84
1368727527,00:17:F2:BA:19:9A,3670276,-92
1368727527,00:1D:4F:8A:D7:C0,3670276,-67
1368727527,00:1E:C2:94:6D:EE,3801348,-64
1368727527,00:1E:C2:95:92:57,3801348,-69
1368727527,00:1F:F3:A4:E4:F1,3670276,-96
1368727527,10:68:3F:57:8D:7A,5898764,-75
1368727527,40:A6:D9:FB:48:54,3801348,-96
1368727527,98:D6:F7:30:E8:11,5898764,-76
1368727527,98:D6:F7:BD:7F:BC,5898764,-81

1368727570,00:06:66:46:9A:0A,7936,-96
1368727570,00:1D:4F:8A:D7:C0,3670276,-63
1368727570,00:1E:C2:94:6D:EE,3801348,-69
1368727570,00:1E:C2:95:92:57,3801348,-70
1368727570,00:1E:C2:98:1B:79,3801348,-88
1368727570,00:1F:F3:A4:E4:F1,3670276,-94
1368727570,04:0C:CE:EC:56:DB,3801348,-94
1368727570,10:68:3F:57:8D:7A,5898764,-81
1368727570,98:D6:F7:30:E8:11,5898764,-74
1368727570,98:D6:F7:BD:7F:BC,5898764,-85

1368727616,00:06:66:46:9A:0A,7936,-92
1368727616,00:06:66:46:B6:FB,7936,-94
1368727616,00:1D:4F:8A:D7:C0,3670276,-63
1368727616,00:1E:C2:94:6D:EE,3801348,-68
1368727616,00:1E:C2:95:92:57,3801348,-73
1368727616,00:1E:C2:98:1B:79,3801348,-91
1368727616,10:68:3F:57:8D:7A,5898764,-81
1368727616,98:D6:F7:30:E8:11,5898764,-84
1368727616,98:D6:F7:BD:7F:BC,5898764,-74

1368727656,00:06:66:46:B6:FB,7936,-87
1368727656,00:17:F2:BA:19:9A,3670276,-92
1368727656,00:1D:4F:8A:D7:C0,3670276,-62
1368727656,00:1E:C2:94:6D:EE,3801348,-67
1368727656,00:1E:C2:95:92:57,3801348,-61
1368727656,00:1E:C2:98:1B:79,3801348,-87
1368727656,10:68:3F:57:8D:7A,5898764,-80
1368727656,98:D6:F7:30:E8:11,5898764,-72
1368727656,98:D6:F7:BD:7F:BC,5898764,-92

1368727701,00:06:66:46:9A:0A,7936,-94
1368727701,00:06:66:46:B6:FB,7936,-93
1368727701,00:17:F2:BA:19:9A,3670276,-86
1368727701,00:1D:4F:8A:D7:C0,3670276,-63
1368727701,00:1E:C2:94:6D:EE,3801348,-68
1368727701,00:1E:C2:95:92:57,3801348,-68
1368727701,10:68:3F:57:8D:7A,5898764,-78
1368727701,98:D6:F7:30:E8:11,5898764,-78
1368727701,98:D6:F7:BD:7F:BC,5898764,-77

1368727807,00:06:66:46:9A:0A,7936,-92
1368727807,00:06:66:46:B6:FB,7936,-84
1368727807,00:17:F2:BA:19:9A,3670276,-93
1368727807,00:1D:4F:8A:D7:C0,3670276,-66
1368727807,00:1E:C2:94:6D:EE,3801348,-64
1368727807,00:1E:C2:95:92:57,3801348,-68
1368727807,00:1E:C2:98:1B:79,3801348,-87
1368727807,10:68:3F:57:8D:7A,5898764,-74
1368727807,98:D6:F7:30:E8:11,5898764,-75

1368727859,00:06:66:46:9A:0A,7936,-97
1368727859,00:06:66:46:B6:FB,7936,-93
1368727859,00:17:F2:BA:19:9A,3670276,-95
1368727859,00:1D:4F:8A:D7:C0,3670276,-65
1368727859,00:1E:C2:94:6D:EE,3801348,-66
1368727859,00:1E:C2:95:92:57,3801348,-65
1368727859,00:1E:C2:98:1B:79,3801348,-86
1368727859,10:68:3F:57:8D:7A,5898764,-100
1368727859,64:B9:E8:DE:D9:B7,3801348,-93
1368727859,98:D6:F7:30:E8:11,5898764,-99
1368727859,98:D6:F7:BD:7F:BC,5898764,-84

1368727903,00:06:66:46:9A:0A,7936,-90
1368727903,00:06:66:46:B6:FB,7936,-83
1368727903,00:1D:4F:8A:D7:C0,3670276,-66
1368727903,00:1E:C2:94:6D:EE,3801348,-63
1368727903,00:1E:C2:95:92:57,3801348,-60
1368727903,00:1E:C2:98:1B:79,3801348,-83
1368727903,00:1F:F3:A4:E4:F1,3670276,-94
1368727903,10:68:3F:57:8D:7A,5898764,-79
1368727903,64:B9:E8:DE:D9:B7,3801348,-95
1368727903,98:D6:F7:30:E8:11,5898764,-73
1368727903,98:D6:F7:BD:7F:BC,5898764,-75

1368727952,00:06:66:46:9A:0A,7936,-91
1368727952,00:06:66:46:B6:20,7936,-98
1368727952,00:17:F2:BA:19:9A,3670276,-98
1368727952,00:1D:4F:8A:D7:C0,3670276,-59
1368727952,00:1E:C2:94:6D:EE,3801348,-63
1368727952,00:1E:C2:95:92:57,3801348,-75
1368727952,10:68:3F:57:8D:7A,5898764,-78
1368727952,64:B9:E8:DE:D9:B7,3801348,-92
1368727952,98:D6:F7:BD:7F:BC,5898764,-72

1368727997,00:06:66:46:9A:0A,7936,-93
1368727997,00:06:66:46:B6:FB,7936,-95
1368727997,00:17:F2:BA:19:9A,3670276,-92
1368727997,00:1D:4F:8A:D7:C0,3670276,-63
1368727997,00:1E:C2:94:6D:EE,3801348,-61
1368727997,00:1E:C2:95:92:57,3801348,-71
1368727997,00:1E:C2:98:1B:79,3801348,-87
1368727997,00:1F:F3:A4:E4:F1,3670276,-94
1368727997,10:68:3F:57:8D:7A,5898764,-78
1368727997,44:2A:60:D7:8A:E1,3670276,-94
1368727997,98:D6:F7:30:E8:11,5898764,-80
1368727997,98:D6:F7:BD:7F:BC,5898764,-75

1368728054,00:06:66:46:9A:0A,7936,-91
1368728054,00:06:66:46:B6:FB,7936,-90
1368728054,00:17:F2:BA:19:9A,3670276,-88
1368728054,00:1D:4F:8A:D7:C0,3670276,-62
1368728054,00:1E:C2:94:6D:EE,3801348,-63
