time,location
1369960604,in[53_commons],
1369960614,in[53_commons],
1369960624,in[53_commons],
1369960635,in[53_commons],
1369960645,in[53_commons],
1369960655,in[53_commons],
1369960665,in[53_commons],
1369960675,in[53_commons],
1369960685,in[53_commons],
1369960695,in[53_commons],
1369960706,in[53_commons],
1369960716,in[53_commons],
1369960726,in[53_commons],
1369960736,in[53_commons],
1369960746,in[53_commons],
1369960756,in[53_commons],
1369960766,in[53_commons],
1369960776,in[53_commons],
1369960787,in[53_commons],
1369960797,in[53_commons],
1369960807,in[53_commons],
1369960817,in[53_commons],
1369960827,in[53_commons],
1369960837,in[53_commons],
1369960847,in[53_commons],
1369960858,in[53_commons],
1369960868,in[53_commons],
1369960878,in[53_commons],
1369960888,in[53_commons],
1369960901,in[53_commons],
1369960911,in[53_commons],
1369960921,in[53_commons],
1369960931,in[53_commons],
1369960941,in[53_commons],
1369960952,in[53_commons],
1369960962,in[53_commons],
1369960972,in[53_commons],
1369960982,in[53_commons],
1369960992,in[53_commons],
1369961002,in[53_commons],
1369961019,in[53_commons],
1369961039,in[53_commons],
1369961049,in[53_commons],
1369961059,in[53_commons],
1369961069,in[53_commons],
1369961082,in[53_commons],
1369961097,in[53_commons],
1369961107,in[53_commons],
1369961118,in[53_commons],
1369961128,in[53_commons],
1369961138,in[53_commons],
1369961148,in[53_commons],
1369961159,in[53_commons],
1369961182,in[53_commons],
1369961197,in[53_commons],
1369961208,in[53_commons],
1369961218,in[53_commons],
1369961234,in[53_commons],
1369961244,in[53_commons],
1369961254,in[53_commons],
1369961264,in[53_commons],
1369961274,in[53_commons],
1369961284,in[53_commons],
1369961294,in[53_commons],
1369961305,in[53_commons],
1369961315,in[53_commons],
1369961325,in[53_commons],
1369961335,in[53_commons],
1369961345,in[53_commons],
1369961355,in[53_commons],
1369961366,in[53_commons],
1369961382,in[53_commons],
1369961397,in[53_commons],
1369961408,in[53_commons],
1369961418,in[53_commons],
1369961429,in[53_commons],
1369961439,in[53_commons],
1369961449,in[53_commons],
1369961459,in[53_commons],
1369961469,in[53_commons],
1369961479,in[53_commons],
1369961489,in[53_commons],
1369961499,in[53_commons],
1369961509,in[53_commons],
1369961520,in[53_commons],
1369961530,in[53_commons],
1369961540,in[53_commons],
1369961550,in[53_commons],
1369961560,in[53_commons],
1369961570,in[53_commons],
1369961580,in[53_commons],
1369961590,in[53_commons],
1369961600,in[53_commons],
1369961611,in[53_commons],
1369961621,in[53_commons],
1369961631,in[53_commons],
1369961641,in[53_commons],
1369961651,in[53_commons],
1369961661,in[53_commons],
1369961671,in[53_commons],
1369961681,in[53_commons],
1369961691,in[53_commons],
1369961701,in[53_commons],
1369961712,in[53_commons],
1369961722,in[53_commons],
1369961733,in[53_commons],
1369961743,in[53_commons],
1369961753,in[53_commons],
1369961763,in[53_commons],
1369961773,in[53_commons],
1369961783,in[53_commons],
1369961793,in[53_commons],
1369961803,in[53_commons],
1369961813,in[53_commons],
1369961823,in[53_commons],
1369961842,in[53_commons],
1369961862,in[53_commons],
1369961882,in[53_commons],
1369961902,in[53_commons],
1369961922,in[53_commons],
1369961942,in[53_commons],
1369961962,in[53_commons],
1369961974,in[53_commons],
1369961984,in[53_commons],
1369961994,in[53_commons],
1369962005,in[53_commons],
1369962015,in[53_commons],
1369962025,in[53_commons],
1369962042,near[massrow; robinson; ],
1369962052,near[massrow; robinson; ],
1369962062,in[massrow],
1369962073,in[massrow],
1369962099,near[parkhurst; massrow; ],
1369962109,near[parkhurst; massrow; ],
1369962120,near[parkhurst; massrow; ],
1369962130,near[parkhurst; massrow; ],
1369962140,in[parkhurst],
1369962150,in[parkhurst],
1369962160,in[parkhurst],
1369962171,in[parkhurst],
1369962182,in[parkhurst],
1369962197,near[blunt_alumni_center; baker-berry; sanborn; ],
1369962239,near[carpenterhall; blunt_alumni_center; baker-berry; ],
1369962250,in[carpenterhall],
1369962260,near[baker-berry; carpenterhall; sanborn; ],
1369962277,in[carpenterhall],
1369962297,near[carpenterhall; kemeny; baker-berry; ],
1369962308,near[carpenterhall; kemeny; baker-berry; ],
1369962318,near[kemeny; carpenterhall; baker-berry; ],
1369962328,in[kemeny],
1369962342,in[kemeny],
1369962353,in[kemeny],
1369962363,in[kemeny],
1369962373,in[kemeny],
1369962383,in[kemeny],
1369962393,in[kemeny],
1369962404,in[kemeny],
1369962414,in[kemeny],
1369962424,in[kemeny],
1369962436,in[kemeny],
1369962448,in[kemeny],
1369962462,in[kemeny],
1369962477,in[kemeny],
1369962487,in[kemeny],
1369962497,in[kemeny],
1369962507,in[kemeny],
1369962517,in[kemeny],
1369962527,in[kemeny],
1369962537,in[kemeny],
1369962547,in[kemeny],
1369962557,in[kemeny],
1369962568,in[kemeny],
1369962578,in[kemeny],
1369962588,in[kemeny],
1369962598,in[kemeny],
1369962608,in[kemeny],
1369962618,in[kemeny],
1369962628,in[kemeny],
1369962638,in[kemeny],
1369962649,in[kemeny],
1369962659,in[kemeny],
1369962669,in[kemeny],
1369962679,in[kemeny],
1369962689,in[kemeny],
1369962699,in[kemeny],
1369962709,in[kemeny],
1369962720,in[kemeny],
1369962730,in[kemeny],
1369962740,in[kemeny],
1369962750,in[kemeny],
1369962760,in[kemeny],
1369962770,in[kemeny],
1369962780,in[kemeny],
1369962791,in[kemeny],
1369962801,in[kemeny],
1369962811,in[kemeny],
1369962821,in[kemeny],
1369962831,in[kemeny],
1369962841,in[kemeny],
1369962851,in[kemeny],
1369962862,in[kemeny],
1369962883,in[kemeny],
1369962902,in[kemeny],
1369962922,in[kemeny],
1369962932,in[kemeny],
1369962942,in[kemeny],
1369962952,in[kemeny],
1369962962,in[kemeny],
1369962976,in[kemeny],
1369963001,in[college-street],
1369963011,in[college-street],
1369963021,near[college-street; kemeny; moore; ],
1369963032,in[moore],
1369963042,in[moore],
1369963054,in[north-main],
1369963067,in[north-main],
1369963077,in[north-main],
1369963087,in[north-main],
1369963101,in[north-main],
1369963111,in[north-main],
1369963121,in[north-main],
1369963132,in[north-main],
1369963142,in[north-main],
1369963152,in[north-main],
1369963162,in[north-main],
1369963172,in[north-main],
1369963182,in[north-main],
1369963193,in[north-main],
1369963203,in[north-main],
1369963218,in[north-main],
1369963228,in[north-main],
1369963242,in[north-main],
1369963262,in[north-main],
1369963282,in[north-main],
1369963295,in[north-main],
1369963315,in[north-main],
1369963335,in[north-main],
1369963355,in[north-main],
1369963376,in[north-main],
1369963396,in[north-main],
1369963416,in[north-main],
1369963436,in[north-main],
1369963456,in[north-main],
1369963466,in[north-main],
1369963476,in[north-main],
1369963496,in[north-main],
1369963517,in[north-main],
1369963531,in[north-main],
1369963541,in[north-main],
1369963551,in[north-main],
1369963562,near[north-main; kemeny; ],
1369963573,near[north-main; kemeny; college-street; ],
1369963583,near[college-street; kemeny; ],
1369963594,near[college-street; kemeny; ],
1369963617,in[moore],
1369963640,in[sudikoff],
1369963659,near[sudikoff; mclaughlin; ],
1369963679,in[ropeferry],
1369963689,in[mclaughlin],
1369963700,in[mclaughlin],
1369963710,near[mclaughlin; ropeferry; ],
1369963720,near[mclaughlin; ropeferry; ],
1369963731,in[mclaughlin],
1369963741,in[mclaughlin],
1369963752,in[mclaughlin],
1369963762,in[mclaughlin],
1369963822,in[mclaughlin],
1369963833,in[mclaughlin],
1369963843,in[mclaughlin],
1369963862,in[mclaughlin],
1369963874,in[mclaughlin],
1369963884,in[mclaughlin],
1369963894,in[mclaughlin],
1369963904,in[mclaughlin],
1369963914,in[mclaughlin],
1369963924,in[mclaughlin],
1369963934,in[mclaughlin],
1369963944,in[mclaughlin],
1369963954,in[mclaughlin],
1369963964,in[mclaughlin],
1369963974,in[mclaughlin],
1369963984,in[mclaughlin],
1369963995,in[mclaughlin],
1369964005,in[mclaughlin],
1369964015,in[mclaughlin],
1369964025,in[mclaughlin],
1369964035,in[mclaughlin],
1369964045,in[mclaughlin],
1369964055,in[mclaughlin],
1369964065,in[mclaughlin],
1369964075,in[mclaughlin],
1369964085,in[mclaughlin],
1369964096,in[mclaughlin],
1369964106,in[mclaughlin],
1369964116,in[mclaughlin],
1369964126,in[mclaughlin],
1369964136,in[mclaughlin],
1369964146,in[mclaughlin],
1369964156,in[mclaughlin],
1369964166,in[mclaughlin],
1369964176,in[mclaughlin],
1369964186,in[mclaughlin],
1369964197,in[mclaughlin],
1369964207,in[mclaughlin],
1369964217,in[mclaughlin],
1369964227,in[mclaughlin],
1369964237,in[mclaughlin],
1369964247,in[mclaughlin],
1369964257,in[mclaughlin],
1369964267,in[mclaughlin],
1369964278,in[mclaughlin],
1369964288,in[mclaughlin],
1369964298,in[mclaughlin],
1369964308,in[mclaughlin],
1369964318,in[mclaughlin],
1369964328,in[mclaughlin],
1369964339,in[mclaughlin],
1369964349,in[mclaughlin],
1369964359,in[mclaughlin],
1369964369,in[mclaughlin],
1369964379,in[mclaughlin],
1369964389,in[mclaughlin],
1369964399,in[mclaughlin],
1369964409,in[mclaughlin],
1369964420,in[mclaughlin],
1369964430,in[mclaughlin],
1369964440,in[mclaughlin],
1369964450,in[mclaughlin],
1369964460,in[mclaughlin],
1369964470,in[mclaughlin],
1369964481,in[mclaughlin],
1369964491,in[mclaughlin],
1369964501,in[mclaughlin],
1369964511,in[mclaughlin],
1369964521,in[mclaughlin],
1369964531,in[mclaughlin],
1369964541,in[mclaughlin],
1369964551,in[mclaughlin],
1369964561,in[mclaughlin],
1369964572,in[mclaughlin],
1369964582,in[mclaughlin],
1369964592,in[mclaughlin],
1369964602,in[mclaughlin],
1369964612,in[mclaughlin],
1369964622,in[mclaughlin],
1369964632,in[mclaughlin],
1369964642,in[mclaughlin],
1369964652,in[mclaughlin],
1369964662,in[mclaughlin],
1369964672,in[mclaughlin],
1369964682,in[mclaughlin],
1369964693,in[mclaughlin],
1369964703,in[mclaughlin],
1369964720,in[mclaughlin],
1369964730,in[mclaughlin],
1369964740,in[mclaughlin],
1369964750,in[mclaughlin],
1369964761,in[mclaughlin],
1369964771,in[mclaughlin],
1369964781,in[mclaughlin],
1369964791,in[mclaughlin],
1369964801,in[mclaughlin],
1369964811,in[mclaughlin],
1369964821,in[mclaughlin],
1369964831,in[mclaughlin],
1369964842,in[mclaughlin],
1369964852,in[mclaughlin],
1369964862,in[mclaughlin],
1369964872,in[mclaughlin],
1369964882,in[mclaughlin],
1369964892,in[mclaughlin],
1369964902,in[mclaughlin],
1369964912,in[mclaughlin],
1369964922,in[mclaughlin],
1369964932,in[mclaughlin],
1369964942,in[mclaughlin],
1369964952,in[mclaughlin],
1369964962,in[mclaughlin],
1369964972,in[mclaughlin],
1369964982,in[mclaughlin],
1369964992,in[mclaughlin],
1369965002,in[mclaughlin],
1369965013,in[mclaughlin],
1369965023,in[mclaughlin],
1369965033,in[mclaughlin],
1369965043,in[mclaughlin],
1369965053,in[mclaughlin],
1369965063,in[mclaughlin],
1369965074,in[mclaughlin],
1369965084,in[mclaughlin],
1369965094,in[mclaughlin],
1369965104,in[mclaughlin],
1369965114,in[mclaughlin],
1369965124,in[mclaughlin],
1369965134,in[mclaughlin],
1369965145,in[mclaughlin],
1369965155,in[mclaughlin],
1369965165,in[mclaughlin],
1369965175,in[mclaughlin],
1369965185,in[mclaughlin],
1369965195,in[mclaughlin],
1369965205,in[mclaughlin],
1369965215,in[mclaughlin],
1369965225,in[mclaughlin],
1369965235,in[mclaughlin],
1369965246,in[mclaughlin],
1369965256,in[mclaughlin],
1369965266,in[mclaughlin],
1369965276,in[mclaughlin],
1369965286,in[mclaughlin],
1369965296,in[mclaughlin],
1369965306,in[mclaughlin],
1369965317,in[mclaughlin],
1369965327,in[mclaughlin],
1369965337,in[mclaughlin],
1369965347,in[mclaughlin],
1369965357,in[mclaughlin],
1369965367,in[mclaughlin],
1369965377,in[mclaughlin],
1369965388,in[mclaughlin],
1369965398,in[mclaughlin],
1369965408,in[mclaughlin],
1369965418,in[mclaughlin],
1369965428,in[mclaughlin],
1369965438,in[mclaughlin],
1369965448,in[mclaughlin],
1369965458,in[mclaughlin],
1369965468,in[mclaughlin],
1369965479,in[mclaughlin],
1369965489,in[mclaughlin],
1369965499,in[mclaughlin],
1369965509,in[mclaughlin],
1369965519,in[mclaughlin],
1369965530,in[mclaughlin],
1369965540,in[mclaughlin],
1369965550,in[mclaughlin],
1369965560,in[mclaughlin],
1369965570,in[mclaughlin],
1369965580,in[mclaughlin],
1369965590,in[mclaughlin],
1369965600,in[mclaughlin],
1369965611,in[mclaughlin],
1369965621,in[mclaughlin],
1369965631,in[mclaughlin],
1369965641,in[mclaughlin],
1369965653,in[mclaughlin],
1369965663,in[mclaughlin],
1369965673,in[mclaughlin],
1369965683,in[mclaughlin],
1369965693,in[mclaughlin],
1369965704,in[mclaughlin],
1369965714,in[mclaughlin],
1369965724,in[mclaughlin],
1369965734,in[mclaughlin],
1369965744,in[mclaughlin],
1369965754,in[mclaughlin],
1369965765,in[mclaughlin],
1369965775,in[mclaughlin],
1369965785,in[mclaughlin],
1369965795,in[mclaughlin],
1369965805,in[mclaughlin],
1369965815,in[mclaughlin],
1369965825,in[mclaughlin],
1369965836,in[mclaughlin],
1369965846,in[mclaughlin],
1369965856,in[mclaughlin],
1369965866,in[mclaughlin],
1369965876,in[mclaughlin],
1369965886,in[mclaughlin],
1369965896,in[mclaughlin],
1369965906,in[mclaughlin],
1369965917,in[mclaughlin],
1369965927,in[mclaughlin],
1369965937,in[mclaughlin],
1369965947,in[mclaughlin],
1369965957,in[mclaughlin],
1369965967,in[mclaughlin],
1369965977,in[mclaughlin],
1369965988,in[mclaughlin],
1369965998,in[mclaughlin],
1369966008,in[mclaughlin],
1369966018,in[mclaughlin],
1369966028,in[mclaughlin],
1369966038,in[mclaughlin],
1369966048,in[mclaughlin],
1369966059,in[mclaughlin],
1369966069,in[mclaughlin],
1369966079,in[mclaughlin],
1369966089,in[mclaughlin],
1369966099,in[mclaughlin],
1369966109,in[mclaughlin],
1369966119,in[mclaughlin],
1369966129,in[mclaughlin],
1369966140,in[mclaughlin],
1369966150,in[mclaughlin],
1369966160,in[mclaughlin],
1369966170,in[mclaughlin],
1369966180,in[mclaughlin],
1369966191,in[mclaughlin],
1369966201,in[mclaughlin],
1369966211,in[mclaughlin],
1369966221,in[mclaughlin],
1369966231,in[mclaughlin],
1369966241,in[mclaughlin],
1369966251,in[mclaughlin],
1369966261,in[mclaughlin],
1369966272,in[mclaughlin],
1369966282,in[mclaughlin],
1369966292,in[mclaughlin],
1369966302,in[mclaughlin],
1369966312,in[mclaughlin],
1369966322,in[mclaughlin],
1369966332,in[mclaughlin],
1369966342,in[mclaughlin],
1369966353,in[mclaughlin],
1369966363,in[mclaughlin],
1369966373,in[mclaughlin],
1369966383,in[mclaughlin],
1369966393,in[mclaughlin],
1369966404,in[mclaughlin],
1369966414,in[mclaughlin],
1369966424,in[mclaughlin],
1369966434,in[mclaughlin],
1369966444,in[mclaughlin],
1369966454,in[mclaughlin],
1369966464,in[mclaughlin],
1369966474,in[mclaughlin],
1369966485,in[mclaughlin],
1369966495,in[mclaughlin],
1369966505,in[mclaughlin],
1369966515,in[mclaughlin],
1369966525,in[mclaughlin],
1369966535,in[mclaughlin],
1369966545,in[mclaughlin],
1369966556,in[mclaughlin],
1369966566,in[mclaughlin],
1369966576,in[mclaughlin],
1369966586,in[mclaughlin],
1369966596,in[mclaughlin],
1369966606,in[mclaughlin],
1369966616,in[mclaughlin],
1369966626,in[mclaughlin],
1369966637,in[mclaughlin],
1369966647,in[mclaughlin],
1369966657,in[mclaughlin],
1369966667,in[mclaughlin],
1369966677,in[mclaughlin],
1369966687,in[mclaughlin],
1369966697,in[mclaughlin],
1369966708,in[mclaughlin],
1369966718,in[mclaughlin],
1369966728,in[mclaughlin],
1369966738,in[mclaughlin],
1369966748,in[mclaughlin],
1369966758,in[mclaughlin],
1369966769,in[mclaughlin],
1369966779,in[mclaughlin],
1369966789,in[mclaughlin],
1369966799,in[mclaughlin],
1369966809,in[mclaughlin],
1369966819,in[mclaughlin],
1369966830,in[mclaughlin],
1369966840,in[mclaughlin],
1369966850,in[mclaughlin],
1369966860,near[mclaughlin; ropeferry; north-main; ],
1369966870,in[mclaughlin],
1369966880,in[mclaughlin],
1369966890,in[mclaughlin],
1369966900,in[mclaughlin],
1369966910,in[mclaughlin],
1369966920,in[mclaughlin],
1369966931,in[mclaughlin],
1369966941,in[mclaughlin],
1369966951,in[mclaughlin],
1369966961,in[mclaughlin],
1369966971,in[mclaughlin],
1369966981,in[mclaughlin],
1369966992,in[mclaughlin],
1369967002,in[mclaughlin],
1369967012,in[mclaughlin],
1369967022,in[mclaughlin],
1369967032,in[mclaughlin],
1369967042,in[mclaughlin],
1369967052,in[mclaughlin],
1369967062,in[mclaughlin],
1369967072,in[mclaughlin],
1369967082,in[mclaughlin],
1369967092,in[mclaughlin],
1369967102,in[mclaughlin],
1369967112,in[mclaughlin],
1369967122,in[mclaughlin],
1369967133,in[mclaughlin],
1369967143,in[mclaughlin],
1369967153,near[mclaughlin; ropeferry; north-main; ],
1369967163,in[mclaughlin],
1369967173,in[mclaughlin],
1369967184,in[mclaughlin],
1369967194,in[mclaughlin],
1369967204,in[mclaughlin],
1369967214,in[mclaughlin],
1369967224,in[mclaughlin],
1369967234,near[mclaughlin; ropeferry; north-main; ],
1369967244,in[mclaughlin],
1369967254,in[mclaughlin],
1369967264,in[mclaughlin],
1369967275,in[mclaughlin],
1369967285,in[mclaughlin],
1369967295,in[mclaughlin],
1369967305,in[mclaughlin],
1369967315,in[mclaughlin],
1369967325,in[mclaughlin],
1369967335,in[mclaughlin],
1369967346,in[mclaughlin],
1369967356,in[mclaughlin],
1369967366,in[mclaughlin],
1369967376,in[mclaughlin],
1369967386,in[mclaughlin],
1369967396,in[mclaughlin],
1369967406,in[mclaughlin],
1369967416,in[mclaughlin],
1369967427,in[mclaughlin],
1369967437,in[mclaughlin],
1369967447,in[mclaughlin],
1369967457,in[mclaughlin],
1369967467,in[mclaughlin],
1369967477,in[mclaughlin],
1369967487,in[mclaughlin],
1369967498,in[mclaughlin],
1369967508,in[mclaughlin],
1369967518,in[mclaughlin],
1369967528,in[mclaughlin],
1369967538,in[mclaughlin],
1369967548,in[mclaughlin],
1369967558,in[mclaughlin],
1369967568,in[mclaughlin],
1369967578,in[mclaughlin],
1369967589,in[mclaughlin],
1369967599,in[mclaughlin],
1369967609,in[mclaughlin],
1369967619,in[mclaughlin],
1369967629,in[mclaughlin],
1369967639,in[mclaughlin],
1369967650,in[mclaughlin],
1369967660,in[mclaughlin],
1369967670,in[mclaughlin],
1369967680,in[mclaughlin],
1369967690,in[mclaughlin],
1369967700,in[mclaughlin],
1369967710,in[mclaughlin],
1369967720,in[mclaughlin],
1369967731,in[mclaughlin],
1369967741,near[mclaughlin; ropeferry; ],
1369967751,near[mclaughlin; ropeferry; ],
1369967761,near[mclaughlin; ropeferry; ],
1369967771,in[mclaughlin],
1369967781,in[mclaughlin],
1369967791,in[mclaughlin],
1369967801,in[mclaughlin],
1369967811,in[mclaughlin],
1369967822,in[mclaughlin],
1369967842,in[mclaughlin],
1369967862,in[mclaughlin],
1369967882,in[mclaughlin],
1369967902,in[mclaughlin],
1369967922,in[mclaughlin],
1369967942,in[mclaughlin],
1369967962,in[mclaughlin],
1369967982,in[mclaughlin],
1369968002,in[mclaughlin],
1369968023,in[mclaughlin],
1369968042,in[mclaughlin],
1369968063,in[mclaughlin],
1369968082,in[mclaughlin],
1369968102,in[mclaughlin],
1369968122,in[mclaughlin],
1369968142,in[mclaughlin],
1369968162,in[mclaughlin],
1369968182,in[mclaughlin],
1369968202,in[mclaughlin],
1369968222,in[mclaughlin],
1369968242,in[mclaughlin],
1369968262,in[mclaughlin],
1369968282,in[mclaughlin],
1369968302,in[mclaughlin],
1369968322,in[mclaughlin],
1369968342,in[mclaughlin],
1369968359,in[mclaughlin],
1369968373,in[mclaughlin],
1369968384,in[mclaughlin],
1369968394,in[mclaughlin],
1369968404,in[mclaughlin],
1369968414,in[mclaughlin],
1369968424,in[mclaughlin],
1369968434,in[mclaughlin],
1369968445,in[mclaughlin],
1369968455,in[mclaughlin],
1369968465,in[mclaughlin],
1369968475,in[mclaughlin],
1369968485,in[mclaughlin],
1369968495,in[mclaughlin],
1369968505,in[mclaughlin],
1369968516,in[mclaughlin],
1369968526,in[mclaughlin],
1369968536,in[mclaughlin],
1369968546,in[mclaughlin],
1369968556,in[mclaughlin],
1369968566,in[mclaughlin],
1369968576,in[mclaughlin],
1369968586,in[mclaughlin],
1369968596,in[mclaughlin],
1369968607,in[mclaughlin],
1369968617,in[mclaughlin],
1369968627,in[mclaughlin],
1369968637,in[mclaughlin],
1369968647,in[mclaughlin],
1369968657,in[mclaughlin],
1369968667,in[mclaughlin],
1369968677,in[mclaughlin],
1369968688,in[mclaughlin],
1369968698,in[mclaughlin],
1369968708,in[mclaughlin],
1369968718,in[mclaughlin],
1369968728,in[mclaughlin],
1369968738,in[mclaughlin],
1369968748,in[mclaughlin],
1369968758,in[mclaughlin],
1369968768,in[mclaughlin],
1369968779,in[mclaughlin],
1369968789,in[mclaughlin],
1369968799,in[mclaughlin],
1369968809,in[mclaughlin],
1369968819,in[mclaughlin],
1369968829,in[mclaughlin],
1369968839,in[mclaughlin],
1369968849,in[mclaughlin],
1369968860,in[mclaughlin],
1369968870,in[mclaughlin],
1369968880,in[mclaughlin],
1369968890,in[mclaughlin],
1369968900,in[mclaughlin],
1369968910,in[mclaughlin],
1369968920,in[mclaughlin],
1369968930,in[mclaughlin],
1369968941,in[mclaughlin],
1369968951,in[mclaughlin],
1369968961,in[mclaughlin],
1369968971,in[mclaughlin],
1369968981,in[mclaughlin],
1369968991,in[mclaughlin],
1369969001,in[mclaughlin],
1369969011,in[mclaughlin],
1369969021,in[mclaughlin],
1369969032,in[mclaughlin],
1369969042,in[mclaughlin],
1369969062,in[mclaughlin],
1369969082,in[mclaughlin],
1369969102,in[mclaughlin],
1369969122,in[mclaughlin],
1369969142,in[mclaughlin],
1369969162,in[mclaughlin],
1369969182,in[mclaughlin],
1369969202,in[mclaughlin],
1369969222,in[mclaughlin],
1369969242,in[mclaughlin],
1369969262,in[mclaughlin],
1369969282,in[mclaughlin],
1369969302,in[mclaughlin],
1369969322,in[mclaughlin],
1369969342,in[mclaughlin],
1369969362,in[mclaughlin],
1369969382,in[mclaughlin],
1369969402,in[mclaughlin],
1369969422,in[mclaughlin],
1369969442,in[mclaughlin],
1369969462,in[mclaughlin],
1369969482,in[mclaughlin],
1369969502,in[mclaughlin],
1369969522,in[mclaughlin],
1369969542,in[mclaughlin],
1369969562,in[mclaughlin],
1369969582,in[mclaughlin],
1369969602,in[mclaughlin],
1369969622,in[mclaughlin],
1369969642,in[mclaughlin],
1369969662,in[mclaughlin],
1369969682,in[mclaughlin],
1369969702,in[mclaughlin],
1369969722,in[mclaughlin],
1369969742,in[mclaughlin],
1369969762,in[mclaughlin],
1369969783,in[mclaughlin],
1369969802,in[mclaughlin],
1369969822,in[mclaughlin],
1369969842,in[mclaughlin],
1369969862,in[mclaughlin],
1369969882,in[mclaughlin],
1369969902,in[mclaughlin],
1369969922,in[mclaughlin],
1369969942,in[mclaughlin],
1369969962,in[mclaughlin],
1369969982,in[mclaughlin],
1369970002,in[mclaughlin],
1369970022,in[mclaughlin],
1369970042,in[mclaughlin],
1369970062,in[mclaughlin],
1369970082,in[mclaughlin],
1369970102,in[mclaughlin],
1369970122,in[mclaughlin],
1369970142,in[mclaughlin],
1369970162,in[mclaughlin],
1369970182,in[mclaughlin],
1369970202,in[mclaughlin],
1369970222,in[mclaughlin],
1369970242,in[mclaughlin],
1369970262,in[mclaughlin],
1369970282,in[mclaughlin],
1369970302,in[mclaughlin],
1369970322,in[mclaughlin],
1369970342,in[mclaughlin],
1369970362,in[mclaughlin],
1369970382,in[mclaughlin],
1369970402,in[mclaughlin],
1369970422,in[mclaughlin],
1369970442,in[mclaughlin],
1369970462,in[mclaughlin],
1369970482,in[mclaughlin],
1369970502,in[mclaughlin],
1369970522,in[mclaughlin],
1369970542,in[mclaughlin],
1369970562,in[mclaughlin],
1369970582,in[mclaughlin],
1369970602,in[mclaughlin],
1369970622,in[mclaughlin],
1369970642,in[mclaughlin],
1369970662,in[mclaughlin],
1369970682,in[mclaughlin],
1369970703,in[mclaughlin],
1369970722,in[mclaughlin],
1369970742,in[mclaughlin],
1369970762,in[mclaughlin],
1369970782,in[mclaughlin],
1369970802,in[mclaughlin],
1369970822,in[mclaughlin],
1369970842,in[mclaughlin],
1369970862,in[mclaughlin],
1369970882,in[mclaughlin],
1369970902,in[mclaughlin],
1369970922,in[mclaughlin],
1369970942,in[mclaughlin],
1369970962,in[mclaughlin],
1369970982,in[mclaughlin],
1369971002,in[mclaughlin],
1369971022,in[mclaughlin],
1369971042,in[mclaughlin],
1369971062,in[mclaughlin],
1369971083,in[mclaughlin],
1369971102,in[mclaughlin],
1369971122,in[mclaughlin],
1369971142,in[mclaughlin],
1369971162,in[mclaughlin],
1369971182,in[mclaughlin],
1369971202,in[mclaughlin],
1369971222,in[mclaughlin],
1369971242,in[mclaughlin],
1369971262,in[mclaughlin],
1369971282,in[mclaughlin],
1369971302,in[mclaughlin],
1369971322,in[mclaughlin],
1369971342,in[mclaughlin],
1369971362,in[mclaughlin],
1369971382,in[mclaughlin],
1369971402,in[mclaughlin],
1369971422,in[mclaughlin],
1369971442,in[mclaughlin],
1369971462,in[mclaughlin],
1369971482,in[mclaughlin],
1369971502,in[mclaughlin],
1369971522,in[mclaughlin],
1369971542,in[mclaughlin],
1369971562,in[mclaughlin],
1369971582,near[mclaughlin; ropeferry; north-main; ],
1369971602,near[mclaughlin; ropeferry; north-main; ],
1369971623,in[mclaughlin],
1369971642,in[mclaughlin],
1369971662,in[mclaughlin],
1369971682,in[mclaughlin],
1369971702,in[mclaughlin],
1369971722,in[mclaughlin],
1369971742,in[mclaughlin],
1369971762,in[mclaughlin],
1369971782,in[mclaughlin],
1369971802,in[mclaughlin],
1369971822,in[mclaughlin],
1369971842,in[mclaughlin],
1369971862,in[mclaughlin],
1369971882,in[mclaughlin],
1369971902,in[mclaughlin],
1369971922,in[mclaughlin],
1369971942,in[mclaughlin],
1369971962,in[mclaughlin],
1369971982,in[mclaughlin],
1369971992,in[mclaughlin],
1369972002,in[mclaughlin],
1369972012,in[mclaughlin],
1369972022,in[mclaughlin],
1369972032,in[mclaughlin],
1369972042,in[mclaughlin],
1369972053,in[mclaughlin],
1369972063,in[mclaughlin],
1369972073,in[mclaughlin],
1369972083,in[mclaughlin],
1369972093,in[mclaughlin],
1369972103,in[mclaughlin],
1369972113,in[mclaughlin],
1369972124,in[mclaughlin],
1369972134,in[mclaughlin],
1369972144,in[mclaughlin],
1369972154,near[mclaughlin; ropeferry; north-main; ],
1369972164,near[mclaughlin; ropeferry; ],
1369972174,in[mclaughlin],
1369972184,in[mclaughlin],
1369972194,in[mclaughlin],
1369972205,in[mclaughlin],
1369972215,in[mclaughlin],
1369972225,in[mclaughlin],
1369972235,in[mclaughlin],
1369972245,in[mclaughlin],
1369972255,in[mclaughlin],
1369972265,in[mclaughlin],
1369972275,in[mclaughlin],
1369972285,in[mclaughlin],
1369972296,in[mclaughlin],
1369972306,in[mclaughlin],
1369972316,in[mclaughlin],
1369972326,in[mclaughlin],
1369972336,in[mclaughlin],
1369972346,in[mclaughlin],
1369972356,in[mclaughlin],
1369972366,in[mclaughlin],
1369972377,in[mclaughlin],
1369972387,in[mclaughlin],
1369972397,in[mclaughlin],
1369972407,in[mclaughlin],
1369972417,in[mclaughlin],
1369972427,in[mclaughlin],
1369972438,near[mclaughlin; ropeferry; north-main; ],
1369972448,near[mclaughlin; ropeferry; north-main; ],
